0.0002,340000,100000,1,2.44883,0.01,3,422.892
0.0002,340000,100000,1,2.44883,0.01,3,41.8386
0.0002,340000,100000,1,2.44883,0.01,3,41.8277
0.0002,340000,100000,1,1.18468,0.01,3,421.668
0.0002,340000,100000,1,1.35757,0.01,3,302.197
0.0002,340000,100000,1,2.9384,0.01,3,302.197
0.0002,340000,100000,1,1.35757,0.01,3,54.8544
0.0002,340000,100000,1,1.35757,0.01,3,302.816
0.0002,340000,100000,1,1.35757,0.01,3,302.197
0.0002,340000,100000,1,2.9384,0.01,3,54.787
0.0002,340000,100000,1,1.66269,0.01,3,246.48
0.0002,340000,100000,1,2.00342,0.01,3,246.48
0.0002,340000,100000,1,1.66269,0.01,3,253.874
0.0002,340000,100000,1,1.66269,0.01,3,246.244
0.0002,340000,100000,1,1.66269,0.01,3,215.488
0.0002,340000,100000,1,2.00342,0.01,3,221.741
0.0002,340000,100000,1,2.50309,0.01,3,413.554
0.0002,340000,100000,1,1.87359,0.01,3,413.554
0.0002,340000,100000,1,2.50309,0.01,3,315.68
0.0002,340000,100000,1,2.50309,0.01,3,414.825
0.0002,340000,100000,1,2.50309,0.01,3,413.554
0.0002,340000,100000,1,1.87359,0.01,3,316.913
0.0002,340000,100000,1,2.85667,0.01,3,272.37
0.0002,340000,100000,1,1.62289,0.01,3,272.37
0.0002,340000,100000,1,2.85667,0.01,3,520.265
0.0002,340000,100000,1,2.85667,0.01,3,272.059
0.0002,340000,100000,1,2.85667,0.01,3,396.478
0.0002,340000,100000,1,1.62289,0.01,3,756.851
0.0002,340000,100000,1,1.94583,0.01,3,525.97
0.0002,340000,100000,1,2.25015,0.01,3,525.97
0.0002,340000,100000,1,1.94583,0.01,3,143.809
0.0002,340000,100000,1,1.94583,0.01,3,525.94
0.0002,340000,100000,1,1.94583,0.01,3,502.546
0.0002,340000,100000,1,2.25015,0.01,3,137.423
0.0002,340000,100000,1,1.00021,0.01,3,129.301
0.0002,340000,100000,1,2.69112,0.01,3,129.301
0.0002,340000,100000,1,1.00021,0.01,3,225.36
0.0002,340000,100000,1,1.00021,0.01,3,129.321
0.0002,340000,100000,1,1.00021,0.01,3,129.301
0.0002,340000,100000,1,2.69112,0.01,3,225.381
0.0002,340000,100000,1,2.16166,0.01,3,397.855
0.0002,340000,100000,1,1.43581,0.01,3,397.855
0.0002,340000,100000,1,2.16166,0.01,3,344.82
0.0002,340000,100000,1,2.16166,0.01,3,397.695
0.0002,340000,100000,1,2.16166,0.01,3,397.855
0.0002,340000,100000,1,1.43581,0.01,3,344.666
0.0002,340000,100000,1,2.19298,0.01,3,146.371
0.0002,340000,100000,1,2.13511,0.01,3,146.371
0.0002,340000,100000,1,2.19298,0.01,3,128.201
0.0002,340000,100000,1,2.19298,0.01,3,146.649
0.0002,340000,100000,1,2.19298,0.01,3,146.371
0.0002,340000,100000,1,2.13511,0.01,3,128.292
0.0002,340000,100000,1,1.09388,0.01,3,641.205
0.0002,340000,100000,1,1.99186,0.01,3,641.205
0.0002,340000,100000,1,1.09388,0.01,3,827.607
0.0002,340000,100000,1,1.09388,0.01,3,639.511
0.0002,340000,100000,1,1.09388,0.01,3,384.32
0.0002,340000,100000,1,1.99186,0.01,3,494.991
0.0002,340000,100000,1,1.91462,0.01,3,257.752
0.0002,340000,100000,1,1.051,0.01,3,257.752
0.0002,340000,100000,1,1.91462,0.01,3,367.377
0.0002,340000,100000,1,1.91462,0.01,3,258.736
0.0002,340000,100000,1,1.91462,0.01,3,336.863
0.0002,340000,100000,1,1.051,0.01,3,481.461
0.0002,340000,100000,1,2.76287,0.01,3,518.539
0.0002,340000,100000,1,2.82206,0.01,3,518.539
0.0002,340000,100000,1,2.76287,0.01,3,234.321
0.0002,340000,100000,1,2.76287,0.01,3,517.98
0.0002,340000,100000,1,2.76287,0.01,3,518.539
0.0002,340000,100000,1,2.82206,0.01,3,233.804
0.0002,340000,100000,1,2.59691,0.01,3,159.643
0.0002,340000,100000,1,2.57283,0.01,3,159.643
0.0002,340000,100000,1,2.59691,0.01,3,30.7609
0.0002,340000,100000,1,2.59691,0.01,3,159.647
0.0002,340000,100000,1,2.59691,0.01,3,181.594
0.0002,340000,100000,1,2.57283,0.01,3,34.9906
0.0002,340000,100000,1,1.69385,0.01,3,427.106
0.0002,340000,100000,1,1.30409,0.01,3,427.106
0.0002,340000,100000,1,1.69385,0.01,3,414.076
0.0002,340000,100000,1,1.69385,0.01,3,426.372
0.0002,340000,100000,1,1.69385,0.01,3,427.106
0.0002,340000,100000,1,1.30409,0.01,3,413.342
0.0002,340000,100000,1,1.26386,0.01,3,64.0288
0.0002,340000,100000,1,1.7392,0.01,3,64.0288
0.0002,340000,100000,1,1.26386,0.01,3,381.071
0.0002,340000,100000,1,1.26386,0.01,3,64.0288
0.0002,340000,100000,1,1.26386,0.01,3,54.803
0.0002,340000,100000,1,1.7392,0.01,3,326.427
0.0002,340000,100000,1,2.41753,0.01,3,284.021
0.0002,340000,100000,1,2.38379,0.01,3,284.021
0.0002,340000,100000,1,2.41753,0.01,3,206.566
0.0002,340000,100000,1,2.41753,0.01,3,284.602
0.0002,340000,100000,1,2.41753,0.01,3,284.064
0.0002,340000,100000,1,2.38379,0.01,3,207.157
0.0002,340000,100000,1,2.26055,0.01,3,242.352
0.0002,340000,100000,1,1.77747,0.01,3,242.352
0.0002,340000,100000,1,2.26055,0.01,3,259.039
0.0002,340000,100000,1,2.26055,0.01,3,242.311
0.0002,340000,100000,1,2.26055,0.01,3,250.929
0.0002,340000,100000,1,1.77747,0.01,3,268.162
0.0002,340000,100000,1,1.42133,0.01,3,470.403
0.0002,340000,100000,1,2.09553,0.01,3,470.403
0.0002,340000,100000,1,1.42133,0.01,3,372.952
0.0002,340000,100000,1,1.42133,0.01,3,470.151
0.0002,340000,100000,1,1.42133,0.01,3,470.403
0.0002,340000,100000,1,2.09553,0.01,3,372.7
0.0002,340000,100000,1,1.60132,0.01,3,96.6556
0.0002,340000,100000,1,2.90845,0.01,3,96.6556
0.0002,340000,100000,1,1.60132,0.01,3,487.76
0.0002,340000,100000,1,1.60132,0.01,3,96.6556
0.0002,340000,100000,1,1.60132,0.01,3,96.6556
0.0002,340000,100000,1,2.90845,0.01,3,487.536
0.0002,340000,100000,1,2.68993,0.01,3,409.607
0.0002,340000,100000,1,1.21845,0.01,3,409.607
0.0002,340000,100000,1,2.68993,0.01,3,121.063
0.0002,340000,100000,1,2.68993,0.01,3,409.665
0.0002,340000,100000,1,2.68993,0.01,3,365.138
0.0002,340000,100000,1,1.21845,0.01,3,107.941
0.0002,340000,100000,1,2.91838,0.01,3,104.963
0.0002,340000,100000,1,1.46573,0.01,3,104.963
